child_id,group,question_id,question_type,shown_letters,target_letter,selected_letter,correct,response_time_ms
917,non-dyslexic,q61,matching,"u,m,b",b,b,1,1205
904,non-dyslexic,q69,matching,"n,b,m",m,m,1,1159
111,non-dyslexic,q82,same_different,"p,n",different,same,0,1330
521,dyslexic,q27,same_different,"m,m",same,same,1,1551
710,dyslexic,q62,same_different,"n,p",different,different,1,1662
136,non-dyslexic,q83,same_different,"n,n",same,same,1,1050
422,non-dyslexic,q32,same_different,"n,n",same,same,1,838
913,non-dyslexic,q84,matching,"p,m",m,m,1,871
710,dyslexic,q97,matching,"q,u,p",p,b,0,1691
754,non-dyslexic,q85,same_different,"p,q",different,different,1,1461
106,dyslexic,q45,same_different,"m,u",different,different,1,1716
40,dyslexic,q82,same_different,"p,u",different,different,1,2052
521,non-dyslexic,q23,matching,"b,n",b,b,1,1284
274,dyslexic,q74,same_different,"b,n",different,different,1,1973
391,non-dyslexic,q85,matching,"m,p",m,m,1,1215
583,dyslexic,q9,same_different,"m,m",same,same,1,1836
814,dyslexic,q36,same_different,"p,p",same,same,1,2114
193,dyslexic,q25,same_different,"u,p",different,different,1,1695
264,dyslexic,q48,same_different,"n,n",same,different,0,1847
39,non-dyslexic,q100,matching,"p,d",p,p,1,1077
338,dyslexic,q58,matching,"m,p",m,n,0,2181
827,non-dyslexic,q48,matching,"d,m",m,m,1,1304
335,dyslexic,q77,same_different,"u,u",same,same,1,1899
822,non-dyslexic,q26,same_different,"b,m",different,different,1,1079
521,non-dyslexic,q28,matching,"n,q,m",q,q,1,1507
594,dyslexic,q3,matching,"n,u,b",u,u,1,1553
637,non-dyslexic,q11,same_different,"b,d",different,different,1,1284
345,dyslexic,q46,matching,"b,n,p",b,b,1,2025
967,dyslexic,q13,matching,"p,m,d",p,p,1,1706
626,non-dyslexic,q56,matching,"u,b,p",b,b,1,1448
497,dyslexic,q6,same_different,"u,n",different,different,1,1725
446,dyslexic,q90,same_different,"p,p",same,different,0,2297
339,dyslexic,q88,same_different,"m,p",different,same,0,2028
177,non-dyslexic,q39,same_different,"n,q",different,different,1,1240
251,non-dyslexic,q53,same_different,"n,n",same,same,1,1030
738,non-dyslexic,q3,same_different,"u,u",same,same,1,1162
991,non-dyslexic,q84,same_different,"b,p",different,different,1,1214
929,non-dyslexic,q91,matching,"u,q,b",u,u,1,1261
53,non-dyslexic,q96,matching,"n,p,d",d,d,1,1342
800,non-dyslexic,q96,same_different,"d,b",different,different,1,1004
228,dyslexic,q87,matching,"q,d",q,p,0,1777
473,non-dyslexic,q55,same_different,"n,q",different,different,1,1314
552,dyslexic,q6,matching,"u,q,p",p,p,1,1859
246,non-dyslexic,q65,matching,"u,d,q",q,q,1,1066
986,non-dyslexic,q31,matching,"m,q,p",m,m,1,958
982,non-dyslexic,q54,matching,"m,q,p",m,m,1,958
773,non-dyslexic,q27,same_different,"b,m",different,different,1,993
872,dyslexic,q5,matching,"n,m,d",n,u,0,1756
251,non-dyslexic,q43,matching,"d,u,n",u,u,1,993
700,non-dyslexic,q86,same_different,"u,u",same,same,1,1572
81,dyslexic,q95,same_different,"u,p",different,same,0,1877
80,dyslexic,q89,matching,"b,m",b,b,1,1853
221,non-dyslexic,q58,matching,"p,n",n,n,1,1258
523,non-dyslexic,q83,matching,"p,n",n,n,1,1323
688,non-dyslexic,q50,same_different,"n,n",same,same,1,1030
414,dyslexic,q77,matching,"p,n",p,u,0,1637
748,dyslexic,q91,same_different,"q,u",different,same,0,1794
859,non-dyslexic,q31,matching,"p,b",b,b,1,1026
398,dyslexic,q40,matching,"d,m",d,d,1,2339
513,dyslexic,q34,matching,"b,d",d,d,1,1714
18,non-dyslexic,q96,same_different,"n,d",different,different,1,1122
85,non-dyslexic,q96,matching,"q,p,b",q,q,1,1101
79,non-dyslexic,q25,same_different,"d,p",different,different,1,1425
326,non-dyslexic,q11,matching,"n,d,b",d,d,1,1222
898,non-dyslexic,q80,same_different,"u,m",different,different,1,920
995,non-dyslexic,q49,matching,"q,u",u,u,1,1037
551,dyslexic,q13,same_different,"p,m",different,different,1,2143
784,dyslexic,q8,same_different,"m,b",different,same,0,1659
131,non-dyslexic,q23,matching,"m,q,d",m,m,1,948
65,non-dyslexic,q20,matching,"b,p",p,p,1,1076
341,non-dyslexic,q46,matching,"p,d",p,p,1,1189
11,non-dyslexic,q69,same_different,"n,n",same,same,1,1309
629,non-dyslexic,q85,matching,"n,u,q",n,n,1,1195
908,dyslexic,q72,same_different,"m,m",same,same,1,2181
274,dyslexic,q8,matching,"m,n",m,m,1,2421
940,non-dyslexic,q49,matching,"b,u",b,b,1,1090
820,non-dyslexic,q52,same_different,"q,m",different,different,1,1047
831,non-dyslexic,q82,matching,"u,m,n",m,b,0,1390
647,dyslexic,q74,same_different,"n,n",same,same,1,1711
819,non-dyslexic,q82,matching,"m,n",n,n,1,1046
150,dyslexic,q83,matching,"m,q,d",q,n,0,1905
149,non-dyslexic,q12,matching,"p,n",p,p,1,1111
971,non-dyslexic,q3,matching,"d,u",u,u,1,1243
908,non-dyslexic,q58,matching,"b,n,m",b,b,1,1047
515,non-dyslexic,q75,matching,"d,b,n",b,b,1,1272
825,dyslexic,q66,matching,"n,q,p",q,q,1,2490
639,non-dyslexic,q10,same_different,"q,n",different,different,1,966
864,non-dyslexic,q12,same_different,"u,n",different,different,1,880
494,non-dyslexic,q36,matching,"d,m",d,d,1,1118
739,non-dyslexic,q67,matching,"n,m",m,m,1,990
471,non-dyslexic,q94,same_different,"p,p",same,same,1,1195
368,non-dyslexic,q95,matching,"u,m",m,m,1,1097
748,dyslexic,q2,matching,"u,n,m",m,p,0,1965
677,dyslexic,q22,matching,"u,d",u,b,0,2373
114,non-dyslexic,q20,same_different,"p,p",same,same,1,1413
438,non-dyslexic,q39,matching,"m,b,u",b,b,1,1420
492,non-dyslexic,q94,matching,"p,d,b",p,p,1,1025
961,non-dyslexic,q45,matching,"m,n",n,n,1,1338
90,non-dyslexic,q9,matching,"q,u",u,u,1,1077
634,non-dyslexic,q33,matching,"p,u,b",u,u,1,1325
909,dyslexic,q52,matching,"d,n,b",d,d,1,1700
755,non-dyslexic,q24,same_different,"u,u",same,same,1,859
777,non-dyslexic,q74,matching,"d,p",d,d,1,1281
555,non-dyslexic,q28,matching,"q,u",u,u,1,1541
533,non-dyslexic,q56,same_different,"b,n",different,same,0,1083
813,dyslexic,q39,same_different,"b,p",different,different,1,1742
814,non-dyslexic,q52,matching,"p,u",u,u,1,904
251,non-dyslexic,q51,same_different,"m,m",same,same,1,1374
718,dyslexic,q18,same_different,"n,p",different,different,1,2189
640,non-dyslexic,q14,same_different,"n,m",different,different,1,1444
642,non-dyslexic,q20,matching,"b,p",p,p,1,1164
252,non-dyslexic,q87,matching,"m,d,b",m,m,1,1292
223,non-dyslexic,q48,matching,"p,n,q",p,p,1,945
851,dyslexic,q86,same_different,"m,m",same,same,1,1796
157,non-dyslexic,q89,matching,"m,d,p",m,m,1,1309
635,non-dyslexic,q67,same_different,"m,m",same,same,1,1190
456,non-dyslexic,q49,matching,"b,p,n",p,p,1,1235
813,non-dyslexic,q82,matching,"n,q,b",q,q,1,1421
974,dyslexic,q1,matching,"q,u",q,q,1,1603
216,dyslexic,q60,matching,"b,u",u,u,1,1989
880,dyslexic,q37,matching,"u,n",n,n,1,1929
178,dyslexic,q47,matching,"p,b,d",b,b,1,2576
650,non-dyslexic,q13,matching,"q,d,m",m,m,1,1080
550,dyslexic,q48,matching,"q,n,m",n,p,0,2478
101,non-dyslexic,q52,same_different,"d,m",different,different,1,1118
199,non-dyslexic,q31,same_different,"n,u",different,same,0,1222
2,dyslexic,q60,same_different,"p,q",different,same,0,2017
734,dyslexic,q94,matching,"n,u,d",u,u,1,1939
328,non-dyslexic,q6,same_different,"q,q",same,same,1,868
473,dyslexic,q78,matching,"q,p",q,q,1,1634
108,non-dyslexic,q5,matching,"m,b,q",q,q,1,1117
321,dyslexic,q13,matching,"n,p",n,n,1,2338
435,non-dyslexic,q87,same_different,"p,d",different,different,1,1139
901,non-dyslexic,q46,matching,"q,d",q,q,1,1088
798,dyslexic,q28,same_different,"u,p",different,same,0,2027
77,dyslexic,q7,matching,"q,n",n,d,0,1945
872,non-dyslexic,q29,matching,"q,b,p",p,d,0,981
53,non-dyslexic,q87,same_different,"u,p",different,different,1,1316
834,dyslexic,q4,same_different,"u,u",same,different,0,1885
919,non-dyslexic,q76,matching,"m,u",u,u,1,1423
91,non-dyslexic,q87,same_different,"d,d",same,same,1,1052
888,dyslexic,q49,same_different,"b,b",same,same,1,2018
864,dyslexic,q80,matching,"p,n,u",n,u,0,1665
384,non-dyslexic,q41,matching,"m,b",b,b,1,1306
193,non-dyslexic,q3,matching,"m,n",m,m,1,1134
858,non-dyslexic,q55,matching,"u,q,b",q,q,1,979
29,non-dyslexic,q34,same_different,"d,d",same,different,0,927
190,non-dyslexic,q70,same_different,"q,q",same,same,1,1278
480,non-dyslexic,q6,same_different,"q,n",different,different,1,1416
795,non-dyslexic,q19,matching,"n,q,b",b,b,1,1023
151,dyslexic,q70,matching,"b,m,q",q,q,1,1802
166,dyslexic,q39,matching,"m,q,n",q,q,1,2048
411,dyslexic,q92,same_different,"m,m",same,different,0,1801
34,non-dyslexic,q93,matching,"p,d",d,d,1,1097
985,non-dyslexic,q88,same_different,"b,b",same,same,1,1518
103,dyslexic,q70,same_different,"m,m",same,same,1,1727
121,non-dyslexic,q32,same_different,"m,d",different,different,1,1140
896,dyslexic,q22,matching,"d,b",b,b,1,2544
26,non-dyslexic,q66,matching,"d,m",d,d,1,1315
237,non-dyslexic,q39,same_different,"n,m",different,different,1,1284
246,non-dyslexic,q42,same_different,"q,q",same,same,1,1442
791,non-dyslexic,q45,same_different,"b,d",different,different,1,928
933,non-dyslexic,q25,same_different,"m,m",same,different,0,1576
494,non-dyslexic,q2,same_different,"p,p",same,same,1,1324
878,non-dyslexic,q4,same_different,"b,b",same,same,1,1004
311,dyslexic,q33,matching,"q,p",q,u,0,2119
329,dyslexic,q58,matching,"u,m",m,q,0,1986
887,non-dyslexic,q8,same_different,"q,q",same,same,1,1438
651,non-dyslexic,q30,same_different,"n,q",different,different,1,1076
271,non-dyslexic,q54,matching,"u,p,b",u,u,1,1223
880,dyslexic,q39,matching,"m,b",b,b,1,2364
866,dyslexic,q62,same_different,"q,m",different,different,1,2453
838,non-dyslexic,q39,matching,"b,u",u,m,0,1384
315,non-dyslexic,q47,matching,"q,p,u",q,q,1,1304
171,dyslexic,q74,same_different,"p,p",same,different,0,2102
777,dyslexic,q2,matching,"n,q,b",q,q,1,2190
612,dyslexic,q84,matching,"q,m",m,m,1,2298
905,non-dyslexic,q59,matching,"b,n,d",d,d,1,1252
386,dyslexic,q60,same_different,"n,n",same,different,0,1568
778,dyslexic,q46,same_different,"d,m",different,different,1,2084
417,non-dyslexic,q84,same_different,"p,p",same,same,1,1060
807,dyslexic,q79,same_different,"p,p",same,different,0,2414
911,dyslexic,q49,matching,"q,m",m,m,1,1682
449,non-dyslexic,q51,matching,"b,d,m",d,d,1,857
805,dyslexic,q34,matching,"p,m,q",m,m,1,1667
647,non-dyslexic,q67,same_different,"p,p",same,different,0,1081
822,dyslexic,q32,matching,"p,u",p,p,1,2388
564,non-dyslexic,q58,matching,"b,d",b,b,1,1074
940,non-dyslexic,q12,matching,"d,m,n",n,n,1,1427
538,non-dyslexic,q21,matching,"p,d",d,d,1,1262
591,non-dyslexic,q61,matching,"q,b",q,q,1,1125
571,non-dyslexic,q61,same_different,"b,b",same,same,1,1463
320,dyslexic,q11,same_different,"b,d",different,different,1,2263
4,dyslexic,q63,matching,"b,q,p",p,p,1,1708
886,non-dyslexic,q8,matching,"u,q",q,q,1,1017
101,dyslexic,q52,matching,"u,b",u,q,0,1579
548,non-dyslexic,q44,matching,"d,b",b,b,1,1341
924,dyslexic,q72,same_different,"q,m",different,different,1,1472
886,dyslexic,q58,same_different,"d,d",same,same,1,2328
545,dyslexic,q91,same_different,"m,m",same,same,1,1629
110,non-dyslexic,q64,matching,"m,d",d,d,1,944
123,non-dyslexic,q20,matching,"n,d",d,d,1,1222
663,non-dyslexic,q97,matching,"m,b",b,b,1,1262
831,dyslexic,q55,same_different,"u,m",different,different,1,2057
997,dyslexic,q60,matching,"n,b,p",n,n,1,2349
847,dyslexic,q53,same_different,"q,q",same,same,1,2486
244,non-dyslexic,q23,matching,"n,q,d",d,d,1,1394
176,non-dyslexic,q34,matching,"d,n,p",n,n,1,1405
508,dyslexic,q49,matching,"q,n,p",q,u,0,2074
855,dyslexic,q74,same_different,"u,u",same,same,1,1583
304,dyslexic,q61,matching,"n,b",b,b,1,1574
716,dyslexic,q30,matching,"d,q,n",n,u,0,2288
129,dyslexic,q77,same_different,"b,b",same,same,1,1606
779,dyslexic,q35,same_different,"b,b",same,same,1,1692
117,non-dyslexic,q24,same_different,"q,p",different,different,1,1243
586,non-dyslexic,q2,same_different,"n,b",different,different,1,1083
338,non-dyslexic,q95,matching,"d,m",d,d,1,1287
428,non-dyslexic,q89,matching,"p,d",p,p,1,1080
788,non-dyslexic,q95,matching,"q,p",q,q,1,1043
620,non-dyslexic,q74,same_different,"n,n",same,same,1,1368
70,non-dyslexic,q83,matching,"m,q,d",d,d,1,1191
675,non-dyslexic,q92,matching,"b,q",q,q,1,1050
444,non-dyslexic,q47,matching,"p,d",d,d,1,1164
875,dyslexic,q100,same_different,"u,u",same,same,1,2148
228,dyslexic,q26,same_different,"u,u",same,same,1,1543
239,dyslexic,q32,same_different,"b,d",different,different,1,1548
157,dyslexic,q61,matching,"d,n,q",d,d,1,1723
46,dyslexic,q10,matching,"u,d",d,d,1,1553
726,dyslexic,q46,matching,"u,m",m,m,1,2128
280,dyslexic,q83,matching,"b,u,m",m,m,1,2327
877,dyslexic,q42,same_different,"m,b",different,same,0,1627
94,non-dyslexic,q94,matching,"n,u",u,u,1,1255
998,dyslexic,q92,matching,"u,p,n",p,m,0,1901
178,non-dyslexic,q81,same_different,"p,p",same,same,1,1270
763,non-dyslexic,q10,matching,"p,d",p,p,1,917
447,non-dyslexic,q41,same_different,"p,p",same,same,1,1322
829,dyslexic,q84,matching,"b,p,d",d,d,1,2495
25,non-dyslexic,q65,same_different,"n,n",same,same,1,1286
773,non-dyslexic,q13,same_different,"n,d",different,different,1,1459
513,non-dyslexic,q69,same_different,"b,p",different,different,1,1015
961,dyslexic,q67,same_different,"q,q",same,same,1,1782
541,non-dyslexic,q46,matching,"n,b,m",b,b,1,1403
571,non-dyslexic,q21,matching,"b,q",b,b,1,960
742,non-dyslexic,q71,same_different,"n,u",different,different,1,1119
198,non-dyslexic,q46,matching,"m,d,b",b,b,1,1363
455,non-dyslexic,q67,matching,"p,u,m",m,m,1,1292
267,dyslexic,q34,same_different,"q,u",different,different,1,1955
71,non-dyslexic,q44,matching,"p,u,q",p,p,1,1276
213,non-dyslexic,q32,same_different,"m,b",different,different,1,1164
955,dyslexic,q93,same_different,"d,p",different,same,0,1922
777,non-dyslexic,q31,matching,"u,d,b",b,b,1,1313
705,non-dyslexic,q14,same_different,"u,u",same,same,1,1464
158,dyslexic,q14,same_different,"p,p",same,different,0,2452
346,dyslexic,q85,same_different,"p,u",different,different,1,2346
38,non-dyslexic,q76,same_different,"m,m",same,same,1,1462
490,dyslexic,q49,same_different,"q,q",same,different,0,2262
255,non-dyslexic,q99,same_different,"b,u",different,different,1,1160
630,dyslexic,q29,same_different,"q,n",different,different,1,1993
580,non-dyslexic,q53,matching,"d,m,n",m,m,1,1192
535,non-dyslexic,q49,same_different,"d,d",same,same,1,1227
5,dyslexic,q32,same_different,"d,u",different,different,1,1878
762,non-dyslexic,q14,same_different,"p,b",different,different,1,911
105,non-dyslexic,q81,same_different,"u,m",different,different,1,976
413,non-dyslexic,q91,same_different,"u,u",same,same,1,1480
301,non-dyslexic,q63,same_different,"m,m",same,same,1,967
144,non-dyslexic,q79,matching,"p,u,d",p,p,1,1242
569,dyslexic,q69,matching,"d,q",d,d,1,1800
43,dyslexic,q10,same_different,"m,b",different,different,1,1950
602,non-dyslexic,q34,same_different,"m,d",different,different,1,1213
26,dyslexic,q12,same_different,"u,b",different,same,0,2062
752,dyslexic,q49,same_different,"p,p",same,same,1,2283
217,dyslexic,q6,same_different,"p,p",same,same,1,1603
107,dyslexic,q72,same_different,"p,b",different,different,1,1665
721,dyslexic,q41,same_different,"q,m",different,different,1,1870
515,dyslexic,q1,matching,"q,b,p",p,m,0,1993
71,dyslexic,q14,matching,"p,u,q",p,d,0,1951
678,non-dyslexic,q77,matching,"n,p,b",n,n,1,1327
265,non-dyslexic,q75,matching,"d,m",d,d,1,1393
993,non-dyslexic,q37,same_different,"d,d",same,same,1,902
18,dyslexic,q55,matching,"n,u",n,n,1,2448
248,dyslexic,q5,same_different,"b,m",different,different,1,1806
806,dyslexic,q42,same_different,"q,q",same,same,1,1533
452,dyslexic,q67,matching,"m,q,u",u,u,1,1984
530,dyslexic,q2,same_different,"q,q",same,same,1,2429
818,non-dyslexic,q97,same_different,"q,u",different,different,1,1194
493,dyslexic,q40,same_different,"u,d",different,same,0,1989
106,dyslexic,q10,matching,"u,b,n",b,b,1,1597
275,dyslexic,q12,matching,"q,p,d",q,q,1,2209
311,non-dyslexic,q94,matching,"d,u,m",d,d,1,881
745,dyslexic,q32,same_different,"u,u",same,same,1,2148
185,dyslexic,q52,matching,"n,b,m",b,b,1,1927
107,non-dyslexic,q28,matching,"p,m",m,m,1,1005
812,non-dyslexic,q72,matching,"u,p,d",d,d,1,1458
832,dyslexic,q59,same_different,"p,p",same,different,0,1717
591,dyslexic,q16,matching,"b,q,u",q,q,1,2081
490,non-dyslexic,q41,matching,"n,b",b,b,1,925
715,non-dyslexic,q72,same_different,"p,p",same,same,1,1524
611,non-dyslexic,q14,matching,"p,q,b",p,p,1,1107
678,dyslexic,q90,same_different,"n,m",different,different,1,2314
989,dyslexic,q42,same_different,"m,m",same,same,1,2390
399,non-dyslexic,q1,same_different,"n,b",different,different,1,1083
790,non-dyslexic,q11,matching,"b,m,q",b,b,1,1255
765,non-dyslexic,q66,same_different,"d,b",different,different,1,1500
144,non-dyslexic,q25,matching,"u,n",n,n,1,1173
955,dyslexic,q8,matching,"q,n",n,d,0,2148
877,non-dyslexic,q47,matching,"m,d",m,n,0,1394
900,dyslexic,q53,same_different,"u,b",different,same,0,2314
125,non-dyslexic,q9,same_different,"u,u",same,same,1,1095
643,non-dyslexic,q31,matching,"n,m,u",n,n,1,1384
281,dyslexic,q32,same_different,"d,m",different,different,1,2209
675,dyslexic,q44,same_different,"u,u",same,different,0,2326
825,non-dyslexic,q14,same_different,"q,q",same,same,1,1463
866,non-dyslexic,q24,matching,"u,p,n",p,p,1,1279
985,dyslexic,q96,matching,"m,b,n",m,m,1,2450
227,dyslexic,q33,same_different,"m,n",different,different,1,2033
88,non-dyslexic,q41,matching,"u,n",n,n,1,1169
494,non-dyslexic,q79,same_different,"d,p",different,different,1,998
748,dyslexic,q50,same_different,"q,q",same,same,1,2242
405,non-dyslexic,q28,same_different,"d,p",different,different,1,850
638,dyslexic,q85,matching,"u,m,d",d,m,0,2421
324,non-dyslexic,q9,same_different,"p,p",same,same,1,891
491,non-dyslexic,q51,matching,"d,p,q",q,q,1,1267
106,dyslexic,q72,matching,"d,b",d,d,1,1871
980,dyslexic,q96,same_different,"m,d",different,same,0,2007
524,non-dyslexic,q22,same_different,"b,q",different,different,1,1028
176,non-dyslexic,q30,matching,"d,u,b",u,u,1,1022
460,non-dyslexic,q71,matching,"p,n,b",n,n,1,1089
628,non-dyslexic,q98,same_different,"n,n",same,same,1,1225
340,dyslexic,q91,same_different,"b,p",different,different,1,1675
311,non-dyslexic,q99,matching,"q,d",q,q,1,866
429,dyslexic,q58,same_different,"d,d",same,same,1,2204
237,dyslexic,q25,matching,"d,q,p",d,d,1,2041
587,dyslexic,q72,same_different,"u,u",same,same,1,1861
127,non-dyslexic,q55,matching,"n,u,p",n,n,1,866
383,dyslexic,q33,same_different,"b,b",same,same,1,2112
5,dyslexic,q70,matching,"m,b,n",b,d,0,2005
307,dyslexic,q53,same_different,"m,b",different,different,1,1612
7,dyslexic,q3,matching,"b,n,d",b,b,1,1747
340,dyslexic,q90,same_different,"n,n",same,different,0,1977
333,non-dyslexic,q71,same_different,"q,q",same,same,1,1227
758,dyslexic,q90,matching,"p,n",p,p,1,1644
110,dyslexic,q43,same_different,"u,u",same,same,1,2300
475,non-dyslexic,q70,same_different,"q,q",same,different,0,1218
602,dyslexic,q31,same_different,"p,u",different,different,1,2345
8,non-dyslexic,q76,matching,"b,p,d",b,b,1,1119
981,non-dyslexic,q89,matching,"m,d,b",d,d,1,1305
417,non-dyslexic,q57,matching,"b,n",b,b,1,1418
19,non-dyslexic,q98,matching,"q,p",p,p,1,928
399,dyslexic,q73,matching,"b,u,p",p,d,0,1614
796,dyslexic,q49,matching,"p,q",q,q,1,1505
688,non-dyslexic,q74,same_different,"b,n",different,different,1,1226
759,dyslexic,q32,matching,"q,b",b,b,1,2369
935,non-dyslexic,q29,same_different,"m,m",same,same,1,1504
362,non-dyslexic,q19,matching,"m,n,b",b,b,1,1262
241,non-dyslexic,q60,matching,"n,m",n,n,1,1341
509,non-dyslexic,q79,matching,"q,n,p",n,n,1,959
413,non-dyslexic,q22,matching,"p,n,d",n,n,1,1308
112,non-dyslexic,q4,matching,"m,u",u,n,0,1570
56,non-dyslexic,q78,matching,"q,m,d",d,d,1,1396
817,non-dyslexic,q49,matching,"p,n",p,p,1,1029
454,non-dyslexic,q13,matching,"n,u",n,n,1,990
642,dyslexic,q66,same_different,"q,q",same,same,1,2314
514,dyslexic,q2,same_different,"d,q",different,different,1,1674
342,non-dyslexic,q6,same_different,"d,b",different,same,0,1282
201,dyslexic,q31,matching,"u,b,p",p,p,1,1820
707,dyslexic,q18,same_different,"d,d",same,same,1,1990
338,non-dyslexic,q75,same_different,"n,n",same,same,1,1272
936,non-dyslexic,q5,same_different,"q,q",same,same,1,1307
272,non-dyslexic,q47,matching,"b,d,u",u,u,1,1057
152,non-dyslexic,q94,same_different,"u,u",same,same,1,1240
928,dyslexic,q20,same_different,"n,u",different,different,1,1775
430,non-dyslexic,q46,same_different,"n,b",different,different,1,1218
595,dyslexic,q17,matching,"q,b,u",b,b,1,2106
822,non-dyslexic,q28,same_different,"n,n",same,same,1,1143
741,non-dyslexic,q34,matching,"n,u",n,n,1,1370
